"state_no_vec","z","z_true","pr_post"
"3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4269 4278 4279 4368 4369 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","182 34","4861","0.0002 0.0006 0.0002 0.0005 0.0005 0.0005 0.0013 0.0008 0.0013 0.0007 0.0013 0.0012 0.0012 0.0004 0.0007 0.0020 0.0007 0.0013 0.0012 0.0045 0.0007 0.0006 0.0041 0.0012 0.0003 0.0028 0.0042 0.0028 0.0015 0.0018 0.0031 0.0009 0.0003 0.0030 0.0030 0.0013 0.0014 0.0007 0.0006 0.0007 0.0006 0.0025 0.0020 0.0009 0.0068 0.0081 0.0257 0.0244 0.0131 0.0217 0.0082 0.0017 0.0022 0.0029 0.0024 0.0391 0.0961 0.0298 0.0030 0.0021 0.0013 0.0075 0.0458 0.0953 0.0164 0.0042 0.0045 0.0120 0.0107 0.0041 0.0024 0.0080 0.0134 0.0048 0.0224 0.0235 0.0108 0.0048 0.0099 0.0146 0.0279 0.0199 0.0139 0.0176 0.0160 0.0353 0.0089 0.0096 0.0208 0.0121 0.0239 0.0074 0.0259 0.0048 0.0112 0.0021 0.0070 0.0108 0.0104 0.0022 0.0132 0.0072 0.0016 0.0131 0.0050 0.0060"
"3962 3981 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","91 -1","4961","0.0004 0.0013 0.0008 0.0009 0.0010 0.0020 0.0011 0.0019 0.0010 0.0021 0.0019 0.0023 0.0008 0.0010 0.0005 0.0031 0.0004 0.0012 0.0022 0.0021 0.0071 0.0003 0.0010 0.0011 0.0072 0.0020 0.0003 0.0037 0.0056 0.0039 0.0020 0.0021 0.0050 0.0014 0.0003 0.0038 0.0037 0.0020 0.0017 0.0009 0.0009 0.0007 0.0007 0.0035 0.0026 0.0013 0.0097 0.0102 0.0329 0.0294 0.0146 0.0243 0.0095 0.0025 0.0025 0.0035 0.0032 0.0467 0.1078 0.0325 0.0031 0.0026 0.0016 0.0075 0.0496 0.1018 0.0165 0.0048 0.0053 0.0129 0.0080 0.0048 0.0028 0.0136 0.0110 0.0049 0.0248 0.0221 0.0112 0.0029 0.0091 0.0095 0.0228 0.0155 0.0123 0.0118 0.0149 0.0311 0.0099 0.0069 0.0133 0.0073 0.0151 0.0056 0.0177 0.0035 0.0078 0.0014 0.0046 0.0075 0.0071 0.0015 0.0091 0.0047 0.0011 0.0081 0.0032 0.0036"
"3783 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","36 85","4960","0.0002 0.0003 0.0009 0.0003 0.0005 0.0011 0.0007 0.0013 0.0006 0.0013 0.0007 0.0015 0.0015 0.0015 0.0006 0.0007 0.0005 0.0024 0.0003 0.0010 0.0019 0.0018 0.0060 0.0003 0.0006 0.0011 0.0046 0.0018 0.0003 0.0029 0.0045 0.0033 0.0015 0.0025 0.0046 0.0013 0.0003 0.0030 0.0031 0.0016 0.0016 0.0007 0.0008 0.0006 0.0005 0.0029 0.0023 0.0012 0.0084 0.0092 0.0269 0.0246 0.0125 0.0200 0.0076 0.0021 0.0023 0.0031 0.0032 0.0412 0.0888 0.0289 0.0028 0.0024 0.0016 0.0086 0.0452 0.0927 0.0149 0.0047 0.0065 0.0106 0.0069 0.0051 0.0044 0.0131 0.0077 0.0029 0.0220 0.0249 0.0115 0.0030 0.0086 0.0126 0.0261 0.0179 0.0111 0.0145 0.0139 0.0390 0.0102 0.0100 0.0202 0.0094 0.0198 0.0087 0.0251 0.0062 0.0141 0.0025 0.0083 0.0120 0.0104 0.0030 0.0164 0.0081 0.0018 0.0133 0.0055 0.0054"
"3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","135 27","4860","0.0002 0.0025 0.0003 0.0006 0.0026 0.0014 0.0014 0.0010 0.0018 0.0009 0.0022 0.0022 0.0026 0.0014 0.0019 0.0009 0.0035 0.0005 0.0022 0.0035 0.0025 0.0094 0.0005 0.0016 0.0015 0.0088 0.0033 0.0003 0.0037 0.0059 0.0045 0.0021 0.0048 0.0079 0.0027 0.0003 0.0039 0.0041 0.0020 0.0023 0.0016 0.0011 0.0006 0.0007 0.0045 0.0038 0.0021 0.0067 0.0077 0.0250 0.0228 0.0122 0.0201 0.0077 0.0028 0.0033 0.0048 0.0049 0.0357 0.0875 0.0268 0.0028 0.0044 0.0022 0.0061 0.0413 0.0847 0.0143 0.0073 0.0087 0.0152 0.0063 0.0085 0.0057 0.0134 0.0050 0.0041 0.0146 0.0166 0.0094 0.0041 0.0106 0.0087 0.0227 0.0215 0.0095 0.0090 0.0121 0.0361 0.0117 0.0097 0.0196 0.0100 0.0192 0.0079 0.0227 0.0058 0.0136 0.0025 0.0082 0.0114 0.0113 0.0027 0.0149 0.0076 0.0018 0.0146 0.0058 0.0062"
"3782 3783 3881 3882 3962 3980 3981 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","86 15","4960","0.0005 0.0010 0.0005 0.0008 0.0004 0.0005 0.0040 0.0008 0.0039 0.0027 0.0025 0.0017 0.0030 0.0013 0.0032 0.0035 0.0049 0.0021 0.0027 0.0013 0.0056 0.0007 0.0029 0.0053 0.0042 0.0114 0.0007 0.0025 0.0023 0.0109 0.0044 0.0004 0.0051 0.0082 0.0064 0.0026 0.0061 0.0098 0.0033 0.0004 0.0050 0.0052 0.0026 0.0024 0.0023 0.0019 0.0009 0.0007 0.0056 0.0046 0.0028 0.0080 0.0098 0.0296 0.0268 0.0133 0.0235 0.0085 0.0049 0.0050 0.0056 0.0060 0.0423 0.0944 0.0293 0.0029 0.0048 0.0026 0.0068 0.0437 0.0903 0.0146 0.0092 0.0086 0.0146 0.0062 0.0096 0.0046 0.0145 0.0063 0.0040 0.0130 0.0143 0.0078 0.0025 0.0095 0.0082 0.0199 0.0155 0.0073 0.0080 0.0076 0.0288 0.0092 0.0070 0.0134 0.0068 0.0132 0.0049 0.0147 0.0043 0.0091 0.0017 0.0049 0.0070 0.0073 0.0018 0.0103 0.0054 0.0011 0.0093 0.0034 0.0040"
"3683 3782 3783 3881 3882 3962 3980 3981 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","131 0","4860","0.0036 0.0014 0.0020 0.0010 0.0014 0.0005 0.0009 0.0081 0.0012 0.0078 0.0047 0.0030 0.0015 0.0042 0.0020 0.0045 0.0057 0.0072 0.0038 0.0046 0.0031 0.0066 0.0014 0.0047 0.0084 0.0046 0.0134 0.0014 0.0036 0.0033 0.0142 0.0069 0.0005 0.0063 0.0111 0.0078 0.0033 0.0091 0.0157 0.0050 0.0005 0.0063 0.0070 0.0033 0.0033 0.0035 0.0034 0.0008 0.0008 0.0068 0.0064 0.0042 0.0073 0.0085 0.0270 0.0239 0.0129 0.0236 0.0088 0.0050 0.0061 0.0090 0.0087 0.0373 0.0828 0.0277 0.0029 0.0053 0.0036 0.0059 0.0395 0.0820 0.0138 0.0104 0.0111 0.0168 0.0050 0.0104 0.0056 0.0165 0.0045 0.0030 0.0096 0.0096 0.0052 0.0036 0.0080 0.0056 0.0137 0.0140 0.0059 0.0055 0.0062 0.0257 0.0064 0.0063 0.0121 0.0057 0.0113 0.0040 0.0130 0.0033 0.0076 0.0014 0.0039 0.0060 0.0063 0.0015 0.0085 0.0045 0.0010 0.0075 0.0029 0.0035"
"3682 3683 3782 3783 3881 3882 3962 3980 3981 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","60 -12","4960","0.0040 0.0033 0.0014 0.0019 0.0010 0.0014 0.0010 0.0009 0.0073 0.0016 0.0078 0.0039 0.0040 0.0023 0.0045 0.0024 0.0060 0.0067 0.0081 0.0034 0.0039 0.0026 0.0075 0.0015 0.0040 0.0063 0.0051 0.0140 0.0014 0.0033 0.0025 0.0107 0.0053 0.0007 0.0083 0.0119 0.0081 0.0036 0.0093 0.0130 0.0043 0.0007 0.0075 0.0072 0.0032 0.0032 0.0031 0.0029 0.0009 0.0012 0.0070 0.0055 0.0040 0.0110 0.0113 0.0351 0.0282 0.0144 0.0278 0.0098 0.0057 0.0047 0.0077 0.0074 0.0438 0.0972 0.0299 0.0031 0.0049 0.0037 0.0087 0.0458 0.0918 0.0155 0.0097 0.0093 0.0113 0.0068 0.0094 0.0046 0.0116 0.0055 0.0028 0.0099 0.0102 0.0049 0.0020 0.0055 0.0050 0.0117 0.0104 0.0051 0.0053 0.0049 0.0172 0.0053 0.0051 0.0093 0.0043 0.0080 0.0029 0.0087 0.0025 0.0054 0.0010 0.0026 0.0040 0.0040 0.0011 0.0060 0.0030 0.0007 0.0048 0.0018 0.0021"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6560 6561 6562","72 63","4959","0.0034 0.0031 0.0012 0.0037 0.0018 0.0010 0.0015 0.0005 0.0009 0.0073 0.0007 0.0013 0.0077 0.0041 0.0036 0.0021 0.0041 0.0021 0.0062 0.0073 0.0081 0.0037 0.0047 0.0028 0.0066 0.0017 0.0039 0.0068 0.0044 0.0115 0.0018 0.0042 0.0024 0.0112 0.0059 0.0007 0.0076 0.0129 0.0090 0.0038 0.0109 0.0143 0.0051 0.0008 0.0078 0.0083 0.0039 0.0037 0.0045 0.0038 0.0011 0.0013 0.0085 0.0075 0.0054 0.0069 0.0087 0.0268 0.0234 0.0123 0.0243 0.0096 0.0046 0.0059 0.0090 0.0104 0.0368 0.0794 0.0274 0.0033 0.0057 0.0051 0.0072 0.0390 0.0836 0.0140 0.0112 0.0108 0.0148 0.0059 0.0118 0.0050 0.0137 0.0047 0.0028 0.0077 0.0074 0.0040 0.0049 0.0070 0.0041 0.0116 0.0111 0.0042 0.0048 0.0051 0.0200 0.0052 0.0054 0.0127 0.0065 0.0128 0.0041 0.0137 0.0034 0.0077 0.0015 0.0042 0.0065 0.0065 0.0015 0.0087 0.0045 0.0076 0.0032 0.0037"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","61 42","4960","0.0034 0.0026 0.0011 0.0031 0.0015 0.0009 0.0011 0.0009 0.0007 0.0058 0.0007 0.0018 0.0058 0.0034 0.0050 0.0039 0.0045 0.0023 0.0068 0.0074 0.0089 0.0028 0.0037 0.0019 0.0065 0.0015 0.0030 0.0045 0.0043 0.0132 0.0014 0.0036 0.0018 0.0092 0.0041 0.0009 0.0097 0.0131 0.0079 0.0041 0.0087 0.0110 0.0036 0.0009 0.0088 0.0084 0.0037 0.0036 0.0034 0.0034 0.0016 0.0017 0.0070 0.0064 0.0042 0.0097 0.0114 0.0364 0.0282 0.0148 0.0287 0.0110 0.0068 0.0050 0.0078 0.0080 0.0435 0.1008 0.0304 0.0036 0.0047 0.0036 0.0076 0.0475 0.0927 0.0160 0.0103 0.0090 0.0120 0.0078 0.0094 0.0039 0.0103 0.0063 0.0039 0.0090 0.0083 0.0039 0.0023 0.0046 0.0039 0.0099 0.0085 0.0038 0.0039 0.0044 0.0150 0.0058 0.0041 0.0080 0.0047 0.0091 0.0031 0.0102 0.0026 0.0057 0.0010 0.0027 0.0044 0.0044 0.0011 0.0063 0.0032 0.0007 0.0053 0.0020 0.0016"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","67 47","4860","0.0032 0.0023 0.0012 0.0033 0.0014 0.0008 0.0010 0.0008 0.0007 0.0053 0.0008 0.0019 0.0051 0.0033 0.0057 0.0035 0.0048 0.0024 0.0071 0.0087 0.0090 0.0026 0.0036 0.0020 0.0073 0.0020 0.0027 0.0046 0.0050 0.0121 0.0020 0.0037 0.0019 0.0091 0.0043 0.0011 0.0100 0.0159 0.0109 0.0050 0.0091 0.0121 0.0037 0.0011 0.0105 0.0103 0.0051 0.0045 0.0038 0.0036 0.0018 0.0019 0.0090 0.0071 0.0049 0.0079 0.0103 0.0310 0.0278 0.0141 0.0301 0.0122 0.0053 0.0058 0.0090 0.0092 0.0435 0.0919 0.0319 0.0043 0.0056 0.0045 0.0071 0.0445 0.0979 0.0161 0.0119 0.0108 0.0119 0.0058 0.0113 0.0042 0.0139 0.0061 0.0026 0.0084 0.0075 0.0035 0.0035 0.0046 0.0033 0.0091 0.0079 0.0032 0.0034 0.0036 0.0161 0.0048 0.0036 0.0070 0.0034 0.0071 0.0027 0.0083 0.0022 0.0049 0.0009 0.0024 0.0037 0.0029 0.0010 0.0052 0.0026 0.0006 0.0040 0.0016 0.0018"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6559 6560 6561 6562","98 38","4760","0.0053 0.0040 0.0019 0.0057 0.0025 0.0013 0.0016 0.0008 0.0010 0.0090 0.0006 0.0020 0.0086 0.0058 0.0051 0.0035 0.0049 0.0025 0.0084 0.0095 0.0108 0.0041 0.0065 0.0037 0.0067 0.0022 0.0043 0.0071 0.0042 0.0148 0.0024 0.0050 0.0026 0.0135 0.0070 0.0011 0.0109 0.0163 0.0101 0.0060 0.0142 0.0179 0.0062 0.0011 0.0115 0.0122 0.0060 0.0063 0.0052 0.0056 0.0018 0.0021 0.0117 0.0103 0.0065 0.0063 0.0077 0.0279 0.0215 0.0121 0.0249 0.0112 0.0055 0.0071 0.0118 0.0131 0.0337 0.0821 0.0260 0.0040 0.0067 0.0060 0.0051 0.0395 0.0793 0.0144 0.0129 0.0128 0.0149 0.0047 0.0118 0.0056 0.0131 0.0038 0.0043 0.0067 0.0059 0.0027 0.0056 0.0043 0.0025 0.0070 0.0083 0.0024 0.0025 0.0027 0.0130 0.0035 0.0037 0.0070 0.0032 0.0063 0.0024 0.0072 0.0019 0.0042 0.0008 0.0023 0.0033 0.0034 0.0008 0.0045 0.0023 0.0005 0.0040 0.0016 0.0018"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6560 6561 6562","136 -78","4761","0.0088 0.0062 0.0012 0.0030 0.0084 0.0035 0.0020 0.0022 0.0014 0.0014 0.0120 0.0011 0.0027 0.0112 0.0079 0.0076 0.0050 0.0056 0.0030 0.0101 0.0120 0.0142 0.0051 0.0070 0.0045 0.0088 0.0025 0.0053 0.0080 0.0057 0.0147 0.0024 0.0063 0.0030 0.0145 0.0074 0.0012 0.0122 0.0172 0.0115 0.0068 0.0145 0.0192 0.0063 0.0011 0.0124 0.0115 0.0063 0.0063 0.0058 0.0054 0.0022 0.0023 0.0123 0.0103 0.0068 0.0084 0.0099 0.0292 0.0240 0.0111 0.0258 0.0103 0.0060 0.0066 0.0112 0.0129 0.0370 0.0792 0.0244 0.0037 0.0060 0.0055 0.0063 0.0366 0.0766 0.0125 0.0113 0.0099 0.0123 0.0049 0.0107 0.0039 0.0125 0.0044 0.0048 0.0061 0.0060 0.0025 0.0031 0.0032 0.0022 0.0052 0.0049 0.0019 0.0018 0.0019 0.0077 0.0025 0.0022 0.0044 0.0021 0.0039 0.0014 0.0041 0.0012 0.0025 0.0005 0.0013 0.0019 0.0018 0.0005 0.0027 0.0014 0.0023 0.0009 0.0010"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6460 6461 6462 6556 6557 6558 6560 6561 6562","209 3","4762","0.0139 0.0095 0.0019 0.0067 0.0144 0.0055 0.0030 0.0034 0.0011 0.0021 0.0185 0.0011 0.0026 0.0169 0.0106 0.0070 0.0046 0.0059 0.0029 0.0108 0.0137 0.0159 0.0079 0.0103 0.0081 0.0077 0.0033 0.0069 0.0120 0.0048 0.0145 0.0035 0.0074 0.0038 0.0179 0.0106 0.0013 0.0109 0.0179 0.0114 0.0062 0.0189 0.0249 0.0090 0.0014 0.0116 0.0126 0.0074 0.0072 0.0077 0.0080 0.0020 0.0020 0.0143 0.0131 0.0096 0.0056 0.0067 0.0220 0.0177 0.0096 0.0201 0.0094 0.0048 0.0071 0.0133 0.0175 0.0274 0.0595 0.0206 0.0032 0.0057 0.0070 0.0050 0.0293 0.0607 0.0102 0.0113 0.0112 0.0147 0.0038 0.0105 0.0047 0.0152 0.0030 0.0037 0.0046 0.0040 0.0020 0.0046 0.0025 0.0017 0.0038 0.0037 0.0015 0.0014 0.0013 0.0068 0.0017 0.0017 0.0036 0.0019 0.0038 0.0012 0.0040 0.0009 0.0021 0.0012 0.0017 0.0017 0.0004 0.0023 0.0012 0.0021 0.0008 0.0007"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6460 6461 6462 6556 6557 6558 6560 6561 6562","18 77","4763","0.0094 0.0059 0.0020 0.0048 0.0101 0.0033 0.0021 0.0021 0.0015 0.0015 0.0120 0.0011 0.0027 0.0126 0.0067 0.0078 0.0052 0.0049 0.0026 0.0096 0.0117 0.0137 0.0059 0.0068 0.0046 0.0072 0.0026 0.0050 0.0073 0.0046 0.0136 0.0026 0.0059 0.0027 0.0132 0.0070 0.0015 0.0118 0.0155 0.0097 0.0057 0.0152 0.0191 0.0062 0.0015 0.0119 0.0109 0.0057 0.0066 0.0060 0.0060 0.0023 0.0030 0.0121 0.0110 0.0082 0.0103 0.0098 0.0286 0.0213 0.0106 0.0242 0.0099 0.0058 0.0052 0.0114 0.0147 0.0348 0.0754 0.0228 0.0035 0.0052 0.0059 0.0088 0.0379 0.0737 0.0126 0.0108 0.0104 0.0132 0.0079 0.0105 0.0050 0.0128 0.0061 0.0044 0.0081 0.0072 0.0031 0.0028 0.0020 0.0032 0.0041 0.0040 0.0028 0.0022 0.0021 0.0071 0.0024 0.0022 0.0044 0.0023 0.0048 0.0018 0.0056 0.0016 0.0034 0.0016 0.0024 0.0020 0.0007 0.0039 0.0014 0.0030 0.0011 0.0009"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6560 6561 6562","116 -10","4864","0.0145 0.0090 0.0031 0.0084 0.0158 0.0052 0.0030 0.0034 0.0017 0.0020 0.0169 0.0017 0.0037 0.0148 0.0087 0.0096 0.0060 0.0066 0.0030 0.0119 0.0148 0.0168 0.0067 0.0100 0.0055 0.0083 0.0033 0.0056 0.0092 0.0052 0.0146 0.0031 0.0070 0.0030 0.0156 0.0084 0.0017 0.0115 0.0184 0.0116 0.0060 0.0164 0.0210 0.0071 0.0017 0.0114 0.0116 0.0062 0.0061 0.0065 0.0065 0.0031 0.0030 0.0128 0.0114 0.0083 0.0074 0.0083 0.0254 0.0208 0.0103 0.0229 0.0103 0.0052 0.0053 0.0101 0.0140 0.0315 0.0683 0.0223 0.0032 0.0051 0.0055 0.0077 0.0325 0.0690 0.0107 0.0098 0.0091 0.0113 0.0065 0.0094 0.0039 0.0119 0.0057 0.0025 0.0070 0.0060 0.0027 0.0028 0.0016 0.0023 0.0031 0.0027 0.0023 0.0021 0.0016 0.0048 0.0018 0.0012 0.0025 0.0013 0.0027 0.0011 0.0032 0.0009 0.0021 0.0004 0.0010 0.0014 0.0012 0.0004 0.0020 0.0008 0.0017 0.0007 0.0005"
